-1.491980147133025250e-02,6.026279547992483693e-03
-1.520818786584027422e-02,6.541350827462075017e-03
-1.520615048055069113e-02,6.626979408692712341e-03
-1.578651387247887242e-02,7.196885870768677737e-03
-1.602057312710579440e-02,7.568320439066928557e-03
-1.607377346697617254e-02,7.533083314491495659e-03
-1.675742261573914815e-02,7.957490247545830411e-03
-1.667259107722052561e-02,8.219985573498870754e-03
-1.658033007316524893e-02,8.171290504134618923e-03
-1.724000786245915781e-02,8.504870479347502107e-03
-1.698921502319430260e-02,8.736823390845683407e-03
-1.696035395428384385e-02,8.664885379003285995e-03
-1.727489118888897099e-02,8.723653159072522131e-03
-1.714181066240781648e-02,8.705512645079573411e-03
-1.742042481476003060e-02,8.677071215595664327e-03
-1.735574854049591262e-02,8.787082387420104557e-03
-1.719587288608769027e-02,8.667017469884890496e-03
-1.750289923147563265e-02,9.090048961720052431e-03
-1.732239575093348291e-02,8.928130801030650932e-03
-1.716070178108378488e-02,8.652207585430976566e-03
-1.748093422616835840e-02,8.810998756623273157e-03
-1.721798373935669313e-02,8.462214551632301490e-03
-1.735292378896260979e-02,8.315969531277793772e-03
-1.723704898877244374e-02,8.589936478852068513e-03
-1.724600249162668020e-02,8.400866531037623486e-03
-1.703436634265385885e-02,8.366251416321655865e-03
-1.716743472656523037e-02,8.625587057050056183e-03
-1.698851352536377354e-02,8.042063194680594898e-03
-1.698248923304826810e-02,8.223843182512777239e-03
-1.713018930208617258e-02,8.085416188619231129e-03
-1.682583599885189435e-02,7.766275328332496175e-03
-1.689854777626361229e-02,7.968216258798037008e-03
-1.681473427524838443e-02,7.808552610921127776e-03
-1.652984029918519795e-02,7.601963572599459810e-03
-1.666812995727025640e-02,7.638135120744206190e-03
-1.654906533968253726e-02,7.584107210028901910e-03
-1.659068629482423479e-02,7.234061326046562108e-03
-1.655042200550243398e-02,7.373555916978628832e-03
-1.633992067370662604e-02,7.239701629361394025e-03
-1.637895441125315418e-02,7.028254307432186751e-03
-1.632396544654384982e-02,7.124923416666611824e-03
-1.604741830755179385e-02,6.845646793734815223e-03
-1.605092023898956055e-02,6.952988256414982353e-03
-1.618409664478085569e-02,6.892397447440776898e-03
-1.589580305670022786e-02,6.597576396274368316e-03
-1.593936896173930515e-02,6.689626849645274875e-03
-1.611270680577778225e-02,6.488980063229139034e-03
-1.557193612426115495e-02,6.410481841931844546e-03
-1.571513312578683846e-02,6.486474751434605397e-03
-1.574821899762647581e-02,6.371949133577916972e-03
-1.540630177881869775e-02,6.206843585653837141e-03
-1.557354600908888130e-02,6.172056211901724883e-03
-1.554542845904533996e-02,6.083269470461195698e-03
-1.530222176640235951e-02,5.911717398921260101e-03
-1.508551151904066918e-02,5.956097343150542310e-03
-1.519459750164991844e-02,5.730387018452590998e-03
-1.502361224459166505e-02,5.896273074670466477e-03
-1.507224707469104544e-02,5.874519578260672774e-03
-1.481444911685229557e-02,5.513731528553509134e-03
-1.491569935143453526e-02,5.594518427558876905e-03
-1.474901063000674979e-02,5.368030901779476810e-03
-1.474718418244945310e-02,5.349212360546546502e-03
-1.469700504685694971e-02,5.511887930116785711e-03
-1.462527979893887137e-02,5.342259883131611486e-03
-1.423356829346217323e-02,5.239946007231285549e-03
-1.440017359014658486e-02,5.328289427040500126e-03
-1.435377935081391838e-02,5.044105282790593142e-03
-1.422667188128067493e-02,4.828095250461472004e-03
-1.432239506280062746e-02,5.098439546013328917e-03
-1.419954103887073778e-02,4.931397523409041493e-03
-1.385435346750053809e-02,4.990458486008209939e-03
-1.408548262381322316e-02,5.099121718676157509e-03
-1.390934206694961241e-02,4.827581988796582867e-03
-1.371975603059234945e-02,4.807671906740829462e-03
-1.390182451165526342e-02,4.633374832787067604e-03
-1.379053060608387976e-02,4.636918667530703746e-03
-1.372308504502913092e-02,4.642929590391954575e-03
-1.344320739171421530e-02,4.542214364352850989e-03
-1.354697884441899945e-02,4.489782173891242872e-03
-1.356603175806558349e-02,4.563013294319612397e-03
-1.349530325156195025e-02,4.555106715364482667e-03
-1.350122498095164894e-02,4.413576884051617286e-03
-1.340790901325421627e-02,4.472219258326599195e-03
-1.351494071470320073e-02,4.178718395732744853e-03
-1.348859651915254240e-02,4.256355656565832812e-03
-1.328811020263997306e-02,4.313519651221921040e-03
-1.332906655542744241e-02,4.196661348999886250e-03
-1.330984706523515720e-02,4.230204801442058980e-03
-1.320134307229123456e-02,4.156331857904049104e-03
-1.330751937406667203e-02,4.047341858111768581e-03
-1.323115801070976622e-02,4.050517683939702622e-03
-1.343475554390191791e-02,4.012838032582578471e-03
-1.312677158822124664e-02,3.883703594896269467e-03
-1.356371370712781792e-02,4.084775913135889509e-03
-1.316932604317205997e-02,3.920448883061614272e-03
-1.306317440867666400e-02,3.993716430047021884e-03
-1.343305900226159089e-02,4.151114917505427555e-03
-1.313717464538757297e-02,3.777995544193729714e-03
-1.323477699860524034e-02,3.782168766603122810e-03
-1.309844597295244800e-02,3.722491959904717859e-03
-1.327729249485563000e-02,3.700071501998190935e-03
-1.299570053789781202e-02,3.944087997902473094e-03
-1.291896821834465255e-02,3.946239318369580522e-03
-1.288899190947405751e-02,3.641539125790139216e-03
-1.314062759965531693e-02,3.701342725167142741e-03
-1.309938875056509446e-02,3.574416941523968130e-03
-1.289330410881489412e-02,3.463941968394337271e-03
-1.301138052816185400e-02,3.827119454502099938e-03
-1.291419189865287802e-02,3.618976901360347349e-03
-1.270009586052385508e-02,3.510667532344251447e-03
-1.295045531824739159e-02,3.571930457175527106e-03
-1.247785713145505883e-02,3.558395061811250783e-03
-1.271771273234501530e-02,3.439996331495256878e-03
nan,nan
-1.254765789314295568e-02,3.368839105296679137e-03
-1.249150736024406960e-02,3.482250131050646999e-03
-1.251699879997832110e-02,3.539165423795821285e-03
-1.221237952156279533e-02,3.347602355411248912e-03
-1.244087133871278443e-02,3.485739307546598283e-03
-1.224560264802523370e-02,3.267912114461952056e-03
-1.220414802747412514e-02,3.290317756839431038e-03
-1.209045815887739746e-02,3.284457558558899828e-03
-1.224612175193470071e-02,3.229158386014081578e-03
-1.202254590954411964e-02,3.277845410710817503e-03
-1.214952329719939765e-02,3.442444856790796096e-03
-1.168587051178776766e-02,3.010152390936947624e-03
-1.185668399470583834e-02,3.120049127759390046e-03
-1.205427836980137862e-02,3.222075755050665246e-03
-1.179058931537267652e-02,3.132406178891196033e-03
-1.217815612935455212e-02,3.177060246497778132e-03
-1.199444887884394857e-02,3.136183531252904801e-03
-1.186957946050630833e-02,2.856962726170616043e-03
-1.156011075778370575e-02,3.048666584080580565e-03
-1.178030290243431595e-02,3.214311235672845466e-03
-1.169923871049746190e-02,3.031286697747642873e-03
-1.169243334875838709e-02,3.116838213453037177e-03
-1.176706121819992568e-02,2.845175515426880564e-03
-1.171428081008194129e-02,2.885389645090929815e-03
-1.166715796827906201e-02,2.731944120475607394e-03
-1.159640854069174561e-02,2.917586188095684218e-03
-1.155073419987816957e-02,2.905899939884261114e-03
-1.157476172026313151e-02,2.890924372984565553e-03
-1.154285010994929132e-02,2.789749972543958782e-03
-1.151259719610083811e-02,2.661079370887903077e-03
-1.172531517767959851e-02,2.714522488475068149e-03
-1.163569866192694716e-02,2.625946352909602245e-03
-1.156651496246106914e-02,2.656590267855383179e-03
-1.163224960614255357e-02,2.748503000444249035e-03
-1.143095421249469210e-02,2.646241235487809505e-03
-1.168026826481110420e-02,2.695192640458556749e-03
-1.160418319255453364e-02,2.523332822713426557e-03
-1.146016523622555953e-02,2.457081283443927466e-03
-1.162744177384619423e-02,2.637648083220160613e-03
-1.150422152034655948e-02,2.713409256832123237e-03
-1.152865185034340767e-02,2.703786566063941504e-03
-1.156165663793587775e-02,2.841656322145816663e-03
-1.144587741228679859e-02,2.778140021857781333e-03
-1.156594774352375302e-02,2.766508379395001948e-03
-1.151464148627325337e-02,2.558777658737766518e-03
-1.133849582266703397e-02,2.393868764148978853e-03
-1.133983846343065982e-02,2.482355149577823977e-03
-1.127641014241434828e-02,2.395338687390727132e-03
-1.111175206501659532e-02,2.239956636056921087e-03
-1.135979923740724692e-02,2.342577166161347035e-03
-1.118252308962653339e-02,2.364510689222687392e-03
-1.115382155904814238e-02,2.242106601917410666e-03
-1.121086371870475343e-02,2.220193195202399897e-03
-1.099583634912409957e-02,2.027542248805643422e-03
-1.114895791777577479e-02,2.029533569553700241e-03
-1.100481894798969844e-02,2.007106261256936912e-03
-1.092043870888592151e-02,1.976832732002773048e-03
-1.102564976628376929e-02,1.997742498508651727e-03
-1.098847799896774009e-02,2.047257403235849902e-03
-1.070010610821187959e-02,1.765312580009457347e-03
-1.092806632648936696e-02,1.914164626265248094e-03
-1.087544774323460917e-02,1.872195567741604056e-03
-1.054593829721415729e-02,1.752177404511117906e-03
-1.061784646758890532e-02,1.948525353591137052e-03
-1.051704953429391347e-02,1.794813392863790682e-03
-1.034235427653876910e-02,1.698805752019737995e-03
-1.055002075017579845e-02,1.754580854035972526e-03
-1.039865301701336543e-02,1.665018321210573428e-03
-1.041656564009439678e-02,1.640759892073284480e-03
-1.034253700434215398e-02,1.612729176113428557e-03
-1.028316181234098341e-02,1.482727964412711239e-03
-1.007690250092756722e-02,1.640896271462756765e-03
-1.028421135609051615e-02,1.644606538481817792e-03
-1.003397348196777804e-02,1.545929360456710193e-03
-1.004037252854841564e-02,1.584696272392518502e-03
-1.007353080755067284e-02,1.413203258278030502e-03
-9.982161617831457681e-03,1.227971632265878986e-03
-1.011284762588320757e-02,1.462456113522827639e-03
-1.000242251418533013e-02,1.378092880715680538e-03
-9.908355400155381687e-03,1.413284593739101615e-03
-9.863175837159430387e-03,1.543660628135258084e-03
-9.901942429566091414e-03,1.301128166361230918e-03
-9.829434555294362316e-03,1.201482033387972536e-03
-9.978188754305295990e-03,1.190470472775664000e-03
-9.760243520454190205e-03,1.127339439455451401e-03
-9.943973239692453434e-03,1.172226613954508714e-03
-9.964371501116347715e-03,1.284114304084398549e-03
-9.697525213564442415e-03,1.225162373887485985e-03
-9.898481511216163792e-03,1.244019007097323451e-03
-9.881909608310996546e-03,1.130379116332004726e-03
-9.856063172516377896e-03,1.050952984102014251e-03
-9.823202529642534320e-03,1.095296292347419003e-03
-1.008483052178521348e-02,1.189158510145916885e-03
-9.859143754455942932e-03,1.044823002881807269e-03
-9.904415143831455173e-03,1.225037634888398799e-03
-9.865210084580092187e-03,1.130937216997506163e-03
-9.742933489949430481e-03,1.067567283184323599e-03
-1.007800880772011416e-02,1.165004576177741669e-03
-9.843668976475259888e-03,8.898688452406111572e-04
-9.878422893768933413e-03,9.495410324002373677e-04
-9.933113081741740472e-03,1.049511708960781291e-03
-9.732036259526290548e-03,9.667080017597112340e-04
