-7.412113552823007545e-03,-1.339919911293341315e-03
-7.114014690708529536e-03,-1.393520273754981663e-03
-7.412186239470153204e-03,-1.291829305151185768e-03
-6.727348152047045275e-03,-1.489417656749221887e-03
-7.294970838532995223e-03,-1.290453019620052544e-03
-6.638478148545345903e-03,-1.495679001657183481e-03
-7.040246974360934822e-03,-1.338873330418932639e-03
-6.772560597622434564e-03,-1.470721225866925995e-03
-6.754434028083659662e-03,-1.429353479970714826e-03
-6.971988535991606277e-03,-1.327721373237481959e-03
-6.633623092545374959e-03,-1.469491552181641627e-03
-6.883983187600861697e-03,-1.360335070424730343e-03
-6.290640341442665928e-03,-1.550467881726339979e-03
-6.854287387759690382e-03,-1.341658753455265973e-03
-6.293714001508392102e-03,-1.504919680433832287e-03
-6.786808201306467232e-03,-1.298194911775592654e-03
-6.128412218600572288e-03,-1.480330332300365146e-03
-6.469007222603091918e-03,-1.428130345367928378e-03
-6.437140306548072566e-03,-1.372950854164704413e-03
-6.166162102787531296e-03,-1.449619383422806607e-03
-6.679281199833371659e-03,-1.239988765391146107e-03
-6.008833856459634866e-03,-1.397190081893058934e-03
-6.664851940857863255e-03,-1.166861432878141258e-03
-6.020069342557572874e-03,-1.339627515237677311e-03
-6.448844934437277139e-03,-1.242715998804655442e-03
-6.076672681069188002e-03,-1.331101885307384158e-03
-6.325299199494575746e-03,-1.328963885890395826e-03
-6.297459176644593093e-03,-1.283978271844898877e-03
-6.111437697646808324e-03,-1.360420126707488240e-03
-6.406142942195436341e-03,-1.152334771890177077e-03
-5.988137969875555015e-03,-1.353192635680677824e-03
-6.407315191824876528e-03,-1.148776476853556215e-03
-5.866827217667440302e-03,-1.283738976382897690e-03
-6.374313049800813154e-03,-1.203015485465567689e-03
-5.884658016149790782e-03,-1.304250155585958250e-03
-6.188692263579764763e-03,-1.221949876347975692e-03
-6.245994382384008510e-03,-1.216910050570600308e-03
-6.173058778819203070e-03,-1.238394511487846518e-03
-6.393522770772504422e-03,-1.142477962548849035e-03
-5.887454642501177560e-03,-1.288692419616044305e-03
-6.396678350529446007e-03,-1.078133028534174588e-03
-5.849622355382518187e-03,-1.250995024820881650e-03
-6.339935333915414084e-03,-1.066111696028733792e-03
-5.855643048483294422e-03,-1.200248458764652248e-03
-6.190792385184866291e-03,-1.090838803083027386e-03
-5.977439668759261700e-03,-1.102043758007302142e-03
-6.202808538278222102e-03,-1.109962263358466039e-03
-6.359549581466524167e-03,-1.038932377939246312e-03
-5.775566207691300129e-03,-1.163307708872000521e-03
-6.426647680650154904e-03,-1.015699297884846029e-03
-5.743468725901072595e-03,-1.153639655750771098e-03
-6.215539405015661593e-03,-1.000822625408348543e-03
-5.837833775682477189e-03,-1.161214309499817741e-03
-6.230902495226509075e-03,-9.550751327918050038e-04
-5.900700516976146830e-03,-1.063398777242041682e-03
-6.100661047000836661e-03,-1.067664668532771312e-03
-6.155521624062483717e-03,-9.989905447273332833e-04
-5.855394742508845951e-03,-1.091478958648917086e-03
-6.340331670246834861e-03,-8.864059164708226746e-04
-5.726313832149683598e-03,-1.101126588729628430e-03
-6.334010107528320610e-03,-8.299423354074150208e-04
nan,nan
-6.270120775578018162e-03,-9.366525846940717539e-04
-6.071860010928557642e-03,-9.695089753127458234e-04
-6.044499030472845653e-03,-9.804361334987410359e-04
-6.287241476991185969e-03,-9.279533838043215735e-04
-5.837405543967129525e-03,-9.800416388147104030e-04
-6.387998234827607646e-03,-7.989907083444750544e-04
-5.810831749278988489e-03,-1.009006846070747976e-03
-6.390515038693182596e-03,-7.872754553120975274e-04
-5.844985314258329019e-03,-9.602190934306550343e-04
-6.362341213443922783e-03,-7.846280054093121006e-04
-6.004745104827143194e-03,-8.987790707127851775e-04
-6.266903332851625485e-03,-7.986851650726803928e-04
-6.391527289533738276e-03,-7.746565978059560820e-04
-6.212938526513019262e-03,-8.689166122983019722e-04
-6.578203394645321112e-03,-6.594831267194845026e-04
-6.095664392827419668e-03,-7.732008738326282557e-04
-6.637691337680291966e-03,-6.272520129535127378e-04
-6.203652128265273007e-03,-7.183439196913147260e-04
-6.709903704246696250e-03,-6.117808111004707783e-04
-6.336330449609721242e-03,-6.932454150566647044e-04
-6.621569923429733613e-03,-5.638521209211008181e-04
-6.584404476896121849e-03,-6.045107499633347583e-04
-6.431955821914359106e-03,-6.211783733658382545e-04
-6.802327128707393207e-03,-4.721669328016468432e-04
-6.251330241932066649e-03,-6.601167143702735274e-04
-6.965711490333870159e-03,-4.026997896623789037e-04
-6.399632417822709307e-03,-6.704169019863629462e-04
-6.972642681495000438e-03,-4.539039168041843490e-04
-6.498893334179522974e-03,-5.697143181826458402e-04
-6.820062169898388760e-03,-4.560779109392676389e-04
-6.682610477006282849e-03,-4.586396974860518228e-04
-6.752166122217222004e-03,-4.383984164518054945e-04
-6.895774483527221214e-03,-3.714550774040296650e-04
-6.584133665016349106e-03,-4.742825665642695361e-04
-7.035631863978745841e-03,-3.172825712053350955e-04
-6.356327306734928413e-03,-5.239194324364593314e-04
-7.029306513809951973e-03,-2.777337374932168919e-04
-6.462343159765422847e-03,-5.053623342328172896e-04
-6.987702255809247198e-03,-2.846038492517373735e-04
-6.573807321482050270e-03,-4.258226348150540019e-04
-6.813724743072661731e-03,-3.347782621375694490e-04
-6.842239135294876824e-03,-2.771165602922416875e-04
-6.617474361040691193e-03,-3.959731534659930992e-04
-7.004185772888600788e-03,-2.163100903918394882e-04
-6.424809386898489016e-03,-3.935631369005691545e-04
-6.987173225397917513e-03,-2.049994628708177449e-04
-6.487966009814161161e-03,-3.719206007979740099e-04
-7.020225122006062968e-03,-2.352071904354972323e-04
-6.636843759109186010e-03,-3.751307088561602336e-04
-6.870938905588245930e-03,-2.321435217253660919e-04
-6.797472410238277092e-03,-2.497993690985615407e-04
-6.751457496009027892e-03,-2.367447361497262146e-04
-6.972142149581121544e-03,-1.571164836167519287e-04
-6.490555372096713967e-03,-3.057941410858540658e-04
-7.048232070362055353e-03,-1.480344936079699134e-04
-6.462796908869490771e-03,-3.359327675187169797e-04
-6.987860836161763345e-03,-1.449640049707712208e-04
-6.507754698729106835e-03,-2.661111964003722301e-04
-6.881360966796146172e-03,-1.675226448731489124e-04
-6.745562026303423935e-03,-1.868152667614531026e-04
-6.698489624037333272e-03,-2.348264359318304737e-04
-6.892377020058330743e-03,-1.227786074335194546e-04
-6.503949923645595092e-03,-2.278855218253994508e-04
-7.084340276137875321e-03,-9.886827497773698070e-05
-6.615916486124658220e-03,-2.330510540331509617e-04
-7.021109800444458315e-03,-4.682055580825424801e-05
-6.518454462609531326e-03,-2.346997329109035135e-04
-7.060572613051152580e-03,-2.274050828821039261e-05
-6.636069155116053331e-03,-1.249045121134070011e-04
-6.951903432356669292e-03,-7.737587865060587000e-05
-6.891652045041903214e-03,-8.759098767533816932e-05
-6.786289377820405207e-03,-8.849079329653619652e-05
-7.135518567560931828e-03,7.629086913688946745e-06
-6.648357598247815574e-03,-1.548213110911245138e-04
-7.132873304443047673e-03,3.490322022518347478e-05
-6.541865329566761041e-03,-1.272847259634242998e-04
-6.965498076741886806e-03,3.068994821316580601e-05
-6.613393044420841534e-03,-8.881020425965946430e-05
-6.958639090856884486e-03,-1.825975455949091497e-06
-6.736576406014438412e-03,-5.777776542200315635e-05
-6.898946025297465930e-03,1.284441911497680167e-05
-6.955927227111950543e-03,5.257171675931981980e-05
-6.791311491160893603e-03,-9.292255767368029495e-05
-7.200380487137299397e-03,8.595396190732203245e-05
-6.661657539761963072e-03,-3.325696341605066664e-05
-7.241466633952790659e-03,1.444608778407759639e-04
-6.750586945646415600e-03,-3.842092716540198427e-05
-7.310160618503165793e-03,1.520333156913208081e-04
-7.022830920216049932e-03,-5.162119985172945555e-06
-7.144894836524436250e-03,1.182167066094974572e-04
-7.196883562506954483e-03,1.570159176809878541e-04
-6.895788593823966479e-03,9.824596367550657283e-05
-7.311627892202928088e-03,2.019210320688413773e-04
-6.789732194498261826e-03,7.052494109131372802e-05
-7.267129621173669569e-03,2.626866137305968190e-04
-6.805714431958061368e-03,2.390423728311959556e-05
-7.228221158509851030e-03,2.544769640947889817e-04
-6.873442833598179640e-03,1.007709851571133159e-04
-7.296724563029284745e-03,2.403245789868539153e-04
-7.121106585066446122e-03,1.487950828206185960e-04
-7.114240383928087212e-03,2.124260684061759217e-04
-7.400932987970065824e-03,3.394503090849987359e-04
-6.887922447824250220e-03,1.554313650447003425e-04
-7.552552779592214272e-03,3.492004639448579857e-04
-6.986065561552456948e-03,1.796483603652513641e-04
-7.496715637616484067e-03,3.355411639604325975e-04
-7.006520007239817709e-03,2.207509572569321676e-04
-7.372638898198058399e-03,3.241278220303215880e-04
-7.116583227773938709e-03,3.087854482238065463e-04
-7.295251781321065998e-03,3.507620039909416514e-04
-7.421177946959807599e-03,3.331285719626967952e-04
-7.322448702217025478e-03,3.693029639739349728e-04
-7.611025451350765351e-03,4.043913217703550282e-04
-7.184769973164343952e-03,3.144689156552304965e-04
-7.657389636336590748e-03,4.951480899004767622e-04
-7.211871821317217268e-03,2.965557706348098677e-04
-7.718324681695125193e-03,4.744263979978106667e-04
-7.408140713398865713e-03,3.259633014300137850e-04
-7.648939840116423909e-03,4.278933447576053757e-04
-7.471532405946001987e-03,4.519760218718212323e-04
